고위험학교명,고위험_시도교육청,고위험_지역,고위험_학교급,고위험_본교분교,고위험_학생수,고위험_학급수,고위험_위기확률,고위험_위도,고위험_경도,고위험_현재_학급당학생수,고위험_현재_교원1인당,고위험_현재_1인당운영비,후보순위,후보학교명,후보학교급,후보_위도,후보_경도,직선거리_km,도로거리_km,소요시간_분,중심지_현재학교_km,중심지_현재학교_분,중심지_후보학교_km,중심지_후보학교_분,통학거리_변화_km,통학시간_변화_분,폐교시_절감비용,고정비잔존_추정,후보교_추가비용_추정,순절감액_추정,후보_연간운영비,스쿨존_CCTV수,스쿨존_도로폭,버스접근성,버스정류장수,최근접버스_km,후보_현재학생수,후보_학급수,후보_교사수,통폐합후_예상학생수,통폐합후_학급당학생수,통폐합후_교원1인당,수용가능성,통합전_1인당운영비,통합후_1인당운영비,종합점수
비룡초등학교,전북특별자치도교육청,전북특별자치도 김제시,초등학교,본교,9,5,0.6323201,35.84412437,126.9898157,1.8,1.3,49972151.0,33,이리동남초등학교,초등학교,35.93132058,126.9707108,9.847,16.952,20.6,3.155,6.2,15.64,22.2,12.485,16.0,449749360.0,134924808.0,449749359.0,-134924807.0,1757358260.0,1,9.0,없음,0,2.403,448,25,29,457,18.3,15.8,보통,3922675.0,4829557.0,0.1957
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,1,회천초등학교,초등학교,37.83265552,127.0696094,3.984,5.982,9.2,3.416,5.2,3.132,5.4,-0.284,0.2,1073263980.0,321979194.0,1073263989.0,-321979203.0,604429270.0,1,12.0,양호,46,0.073,29,6,7,60,10.0,8.6,양호,20842389.0,27961554.0,0.7672
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,2,고암초등학교,초등학교,37.83516678,127.0681674,4.115,5.793,8.5,3.416,5.2,2.943,4.7,-0.473,-0.5,1073263980.0,321979194.0,1073263989.0,-321979203.0,855526320.0,1,18.0,양호,47,0.094,41,6,7,72,12.0,10.3,양호,20866496.0,26788754.0,0.734
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,3,유양초등학교,초등학교,37.78606274,127.0272166,2.462,4.849,8.2,3.416,5.2,6.802,9.6,3.386,4.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,647941010.0,1,8.0,양호,11,0.171,31,6,7,62,10.3,8.9,양호,20901323.0,27761371.0,0.6979
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,4,회정초등학교,초등학교,37.83020916,127.0521646,2.915,3.949,6.0,3.416,5.2,1.099,2.2,-2.317,-3.0,1073263980.0,321979194.0,1073263989.0,-321979203.0,1863556340.0,1,12.0,양호,21,0.173,205,13,17,236,18.2,13.9,양호,9090519.0,12444154.0,0.6667
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,5,덕계초등학교,초등학교,37.82302548,127.0474801,2.02,3.129,5.0,3.416,5.2,0.712,1.5,-2.704,-3.7,1073263980.0,321979194.0,1073263989.0,-321979203.0,2412140380.0,1,12.0,양호,33,0.115,455,25,34,486,19.4,14.3,보통,5301407.0,7171614.0,0.6666
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,6,은현초등학교,초등학교,37.8631857,127.0242854,6.482,9.17,11.3,3.416,5.2,6.32,7.4,2.904,2.2,1073263980.0,321979194.0,1073263989.0,-321979203.0,1123040910.0,1,8.0,양호,17,0.051,48,7,9,79,11.3,8.8,양호,23396686.0,27801328.0,0.6627
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,7,양주덕산초등학교,초등학교,37.81819328,127.04773,1.541,2.622,4.3,3.416,5.2,1.071,1.9,-2.345,-3.3,1073263980.0,321979194.0,1073263989.0,-321979203.0,1917259200.0,1,8.0,양호,39,0.162,325,17,21,356,20.9,17.0,보통,5899259.0,8400346.0,0.655
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,8,도둔초등학교,초등학교,37.81379622,127.0576531,1.835,3.304,5.9,3.416,5.2,2.18,4.1,-1.236,-1.1,1073263980.0,321979194.0,1073263989.0,-321979203.0,2642097530.0,1,12.0,양호,36,0.147,751,32,39,782,24.4,20.1,보통,3518106.0,4751102.0,0.6382
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,9,주원초등학교,초등학교,37.83553577,127.0728956,4.415,6.873,9.5,3.416,5.2,4.024,5.6,0.608,0.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,986519790.0,1,35.0,양호,48,0.092,173,12,15,204,17.0,13.6,양호,5702427.0,10096979.0,0.6381
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,10,덕정초등학교,초등학교,37.84677221,127.0640354,5.023,6.608,8.9,3.416,5.2,3.759,5.0,0.343,-0.2,1073263980.0,321979194.0,1073263989.0,-321979203.0,2373516100.0,1,8.0,양호,29,0.181,516,28,33,547,19.5,16.6,보통,4599837.0,6301243.0,0.6183
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,11,칠봉초등학교,초등학교,37.83808604,127.0703607,4.49,6.454,8.7,3.416,5.2,3.604,4.8,0.188,-0.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,2223574560.0,1,12.0,양호,43,0.045,443,21,25,474,22.6,19.0,보통,5019356.0,6955356.0,0.6145
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,12,신지초등학교,초등학교,37.78831149,126.9901962,4.736,8.657,13.9,3.416,5.2,10.61,15.3,7.194,10.1,1073263980.0,321979194.0,1073263989.0,-321979203.0,644365360.0,1,12.0,양호,64,0.127,31,6,7,62,10.3,8.9,양호,20785979.0,27703699.0,0.5965
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,13,만송초등학교,초등학교,37.79758552,127.0851619,4.149,6.448,8.7,3.416,5.2,6.218,7.7,2.802,2.5,1073263980.0,321979194.0,1073263989.0,-321979203.0,1166898800.0,1,12.0,양호,52,0.051,256,15,19,287,19.1,15.1,보통,4558198.0,7805445.0,0.5826
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,14,신동초등학교,초등학교,37.74012262,127.0552263,7.469,8.475,13.2,3.416,5.2,10.427,14.6,7.011,9.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,897450270.0,0,0.0,양호,98,0.142,37,7,9,68,9.7,7.6,양호,24255413.0,28981092.0,0.5735
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,15,율정초등학교,초등학교,37.8280661,127.0960906,5.564,8.423,11.6,3.416,5.2,5.574,7.7,2.158,2.5,1073263980.0,321979194.0,1073263989.0,-321979203.0,2452954690.0,1,12.0,양호,57,0.134,323,18,22,354,19.7,16.1,보통,7594287.0,9961070.0,0.5732
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,16,양주덕현초등학교,초등학교,37.79963799,127.0808351,3.729,5.921,8.3,3.416,5.2,5.692,7.3,2.276,2.1,1073263980.0,321979194.0,1073263989.0,-321979203.0,2339522640.0,1,8.0,양호,57,0.137,687,32,38,718,22.4,18.9,보통,3405419.0,4753185.0,0.5717
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,17,옥빛초등학교,초등학교,37.81458312,127.0932335,4.841,7.491,10.2,3.416,5.2,5.09,7.4,1.674,2.2,1073263980.0,321979194.0,1073263989.0,-321979203.0,3864249940.0,1,16.0,양호,66,0.227,1555,65,78,1586,24.4,20.3,보통,2485048.0,3113187.0,0.5662
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,18,옥정초등학교,초등학교,37.82335053,127.0884163,4.732,7.27,10.4,3.416,5.2,4.945,7.2,1.529,2.0,1073263980.0,321979194.0,1073263989.0,-321979203.0,3340253260.0,1,7.0,양호,55,0.068,1161,49,58,1192,24.3,20.6,보통,2877048.0,3702615.0,0.5613
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,19,축석초등학교,초등학교,37.78841208,127.1220876,7.545,12.426,15.8,3.416,5.2,11.233,13.8,7.817,8.6,1073263980.0,321979194.0,1073263989.0,-321979203.0,986632600.0,1,13.0,양호,6,0.309,45,7,9,76,10.9,8.4,양호,21925169.0,27103902.0,0.5528
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,20,회암초등학교,초등학교,37.83503515,127.0869549,5.289,8.362,11.1,3.416,5.2,5.513,7.3,2.097,2.1,1073263980.0,321979194.0,1073263989.0,-321979203.0,2117356000.0,1,8.0,양호,42,0.071,648,29,34,679,23.4,20.0,보통,3267525.0,4698999.0,0.5469
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,21,율빛초등학교,초등학교,37.81426498,127.1023598,5.624,8.186,10.4,3.416,5.2,5.861,7.2,2.445,2.0,1073263980.0,321979194.0,1073263989.0,-321979203.0,4313067270.0,1,15.0,양호,47,0.154,1098,46,57,1129,24.5,19.8,보통,3928112.0,4770887.0,0.5442
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,22,광사초등학교,초등학교,37.79145616,127.0838384,4.247,7.281,10.4,3.416,5.2,7.052,9.4,3.636,4.2,1073263980.0,321979194.0,1073263989.0,-321979203.0,1743007250.0,1,12.0,양호,57,0.075,546,25,31,577,23.1,18.6,보통,3192321.0,4880886.0,0.5371
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,23,연푸른초등학교,초등학교,37.81470052,127.087108,4.318,6.803,9.1,3.416,5.2,4.478,5.9,1.062,0.7,1073263980.0,321979194.0,1073263989.0,-321979203.0,4623942470.0,0,0.0,양호,47,0.187,1130,46,56,1161,25.2,20.7,보통,4091984.0,4907155.0,0.5303
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,24,광숭초등학교,초등학교,37.80154348,127.1073899,6.014,8.686,12.6,3.416,5.2,7.767,11.1,4.351,5.9,1073263980.0,321979194.0,1073263989.0,-321979203.0,1848662530.0,1,12.0,양호,30,0.148,483,23,27,514,22.3,19.0,보통,3827459.0,5684682.0,0.5143
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,25,녹양초등학교,초등학교,37.76328558,127.0370684,4.763,6.739,10.5,3.416,5.2,8.692,11.9,5.276,6.7,1073263980.0,321979194.0,1073263989.0,-321979203.0,1758719260.0,1,0.0,양호,61,0.234,328,19,26,359,18.9,13.8,양호,5361949.0,7888533.0,0.5107
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,26,동두천송내초등학교,초등학교,37.88614275,127.0525334,8.979,10.758,14.6,3.416,5.2,7.908,10.8,4.492,5.6,1073263980.0,321979194.0,1073263989.0,-321979203.0,1507277390.0,1,15.0,양호,60,0.137,272,16,19,303,18.9,15.9,보통,5541461.0,8516638.0,0.5102
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,27,삼숭초등학교,초등학교,37.79671054,127.1081899,6.152,8.448,12.2,3.416,5.2,8.219,11.2,4.803,6.0,1073263980.0,321979194.0,1073263989.0,-321979203.0,2120929980.0,1,12.0,양호,21,0.181,625,29,34,656,22.6,19.3,보통,3393488.0,4869198.0,0.5061
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,28,배영초등학교,초등학교,37.74819416,127.0465848,6.47,7.584,11.8,3.416,5.2,9.537,13.2,6.121,8.0,1073263980.0,321979194.0,1073263989.0,-321979203.0,2060803040.0,1,8.0,양호,95,0.099,277,17,20,308,18.1,15.4,보통,7439722.0,10175542.0,0.5044
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,29,옥정호수초등학교,초등학교,37.82329418,127.0999516,5.671,8.103,10.6,3.416,5.2,5.778,7.4,2.362,2.2,1073263980.0,321979194.0,1073263989.0,-321979203.0,2278776880.0,0,0.0,양호,44,0.091,1001,42,48,1032,24.6,21.5,과밀위험,2276500.0,3248102.0,0.4961
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,30,양주백석초등학교,초등학교,37.79644619,126.9866637,4.737,9.133,14.1,3.416,5.2,11.085,15.5,7.669,10.3,1073263980.0,321979194.0,1073263989.0,-321979203.0,1502717230.0,1,6.0,양호,44,0.16,175,13,16,206,15.8,12.9,양호,8586956.0,12504763.0,0.4837
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,31,이담초등학교,초등학교,37.8896635,127.0508239,9.349,11.215,14.4,3.416,5.2,8.365,10.6,4.949,5.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,2056298640.0,1,15.0,양호,70,0.129,463,23,28,494,21.5,17.6,보통,4441250.0,6335147.0,0.4831
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,32,의정부중앙초등학교,초등학교,37.7450791,127.0469421,6.818,7.934,12.4,3.416,5.2,9.887,13.8,6.471,8.6,1073263980.0,321979194.0,1073263989.0,-321979203.0,1425192570.0,1,7.0,양호,104,0.059,350,19,23,381,20.1,16.6,보통,4071979.0,6557629.0,0.4815
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,33,의정부장암초등학교,초등학교,37.72563883,127.0592392,9.118,10.004,15.1,3.416,5.2,11.957,16.5,8.541,11.3,1073263980.0,321979194.0,1073263989.0,-321979203.0,1452225520.0,1,0.0,양호,49,0.1,168,14,17,199,14.2,11.7,양호,8644200.0,12690902.0,0.4717
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,34,지행초등학교,초등학교,37.89193087,127.0616932,9.748,11.498,14.1,3.416,5.2,8.649,10.3,5.233,5.1,1073263980.0,321979194.0,1073263989.0,-321979203.0,2718320950.0,1,16.0,양호,67,0.152,748,34,41,779,22.9,19.0,보통,3634119.0,4867246.0,0.4674
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,35,태봉초등학교,초등학교,37.83436899,127.1450133,9.813,13.901,17.9,3.416,5.2,12.805,15.5,9.389,10.3,1073263980.0,321979194.0,1073263989.0,-321979203.0,633361220.0,1,8.0,양호,45,0.064,52,7,8,83,11.9,10.4,양호,12180023.0,20561750.0,0.4661
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,36,동오초등학교,초등학교,37.74456302,127.0584382,7.047,8.581,13.4,3.416,5.2,10.534,14.9,7.118,9.7,1073263980.0,321979194.0,1073263989.0,-321979203.0,1608282328.0,1,20.0,양호,110,0.114,442,20,26,473,23.6,18.2,보통,3638648.0,5669231.0,0.4546
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,37,동두천신천초등학교,초등학교,37.89425934,127.047758,9.833,11.825,14.9,3.416,5.2,8.975,11.0,5.559,5.8,1073263980.0,321979194.0,1073263989.0,-321979203.0,2206847130.0,1,8.0,양호,61,0.108,488,22,26,519,23.6,20.0,보통,4522228.0,6320060.0,0.4459
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,38,덕도초등학교,초등학교,37.8411578,126.9776373,6.666,15.779,19.5,3.416,5.2,12.929,15.6,9.513,10.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,705171180.0,1,8.0,양호,28,0.107,43,6,7,74,12.3,10.6,양호,16399330.0,24032908.0,0.441
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,39,새말초등학교,초등학교,37.74638672,127.0691577,7.142,9.046,13.8,3.416,5.2,10.999,15.2,7.583,10.0,1073263980.0,321979194.0,1073263989.0,-321979203.0,2588475990.0,1,25.0,양호,79,0.117,789,34,41,820,24.1,20.0,보통,3280705.0,4465537.0,0.4385
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,40,가능초등학교,초등학교,37.74648346,127.0358337,6.634,8.229,12.9,3.416,5.2,10.182,14.3,6.766,9.1,1073263980.0,321979194.0,1073263989.0,-321979203.0,3012965460.0,1,0.0,양호,97,0.027,832,36,44,863,24.0,19.6,보통,3621353.0,4734912.0,0.4376
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,41,의정부서초등학교,초등학교,37.74123889,127.0387878,7.211,9.177,14.2,3.416,5.2,11.13,15.6,7.714,10.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,1771430450.0,1,7.0,양호,100,0.09,403,20,24,434,21.7,18.1,보통,4395609.0,6554595.0,0.4371
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,42,의정부신곡초등학교,초등학교,37.74116755,127.0598453,7.444,8.761,13.4,3.416,5.2,10.714,14.8,7.298,9.6,1073263980.0,321979194.0,1073263989.0,-321979203.0,2009966620.0,1,6.0,양호,98,0.062,582,25,31,613,24.5,19.8,보통,3453551.0,5029740.0,0.432
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,43,의순초등학교,초등학교,37.75108915,127.0660036,6.554,9.409,14.8,3.416,5.2,11.719,14.9,8.303,9.7,1073263980.0,321979194.0,1073263989.0,-321979203.0,1986507920.0,1,23.0,양호,85,0.122,502,24,28,533,22.2,19.0,보통,3957187.0,5740660.0,0.4313
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,44,의정부효자초등학교,초등학교,37.75027839,127.0779303,7.079,11.644,15.3,3.416,5.2,11.415,14.3,7.999,9.1,1073263980.0,321979194.0,1073263989.0,-321979203.0,1587356830.0,1,30.0,양호,77,0.056,282,16,20,313,19.6,15.7,보통,5628925.0,8500386.0,0.43
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,45,버들개초등학교,초등학교,37.761967,127.0295061,4.979,8.688,14.8,3.416,5.2,10.641,16.2,7.225,11.0,1073263980.0,321979194.0,1073263989.0,-321979203.0,1929637990.0,1,0.0,양호,50,0.088,547,25,30,578,23.1,19.3,보통,3527675.0,5195332.0,0.4292
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,46,은봉초등학교,초등학교,37.78135419,126.9831929,5.636,9.795,16.2,3.416,5.2,11.748,17.7,8.332,12.5,1073263980.0,321979194.0,1073263989.0,-321979203.0,1640201960.0,1,30.0,양호,30,0.095,275,14,18,306,21.9,17.0,보통,5964371.0,8867536.0,0.4287
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,47,의정부초등학교,초등학교,37.73474849,127.0602214,8.145,9.485,14.9,3.416,5.2,11.438,16.3,8.022,11.1,1073263980.0,321979194.0,1073263989.0,-321979203.0,1313147090.0,1,0.0,양호,88,0.116,222,13,18,253,19.5,14.1,보통,5915077.0,9432455.0,0.4255
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,48,금오초등학교,초등학교,37.75607169,127.0658327,6.035,8.99,13.7,3.416,5.2,11.846,14.6,8.43,9.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,3134650930.0,1,12.0,양호,58,0.313,790,34,42,821,24.1,19.5,보통,3967913.0,5125353.0,0.4226
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,49,어룡초등학교,초등학교,37.74781123,127.0826215,7.521,12.181,15.9,3.416,5.2,11.952,14.9,8.536,9.7,1073263980.0,321979194.0,1073263989.0,-321979203.0,1420228460.0,1,1.0,양호,61,0.11,166,12,15,197,16.4,13.1,양호,8555593.0,12657322.0,0.4216
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,50,오동초등학교,초등학교,37.74300357,127.0905799,8.343,12.679,16.1,3.416,5.2,12.45,15.2,9.034,10.0,1073263980.0,321979194.0,1073263989.0,-321979203.0,473912870.0,1,0.0,양호,99,0.089,61,6,7,92,15.3,13.1,양호,7769063.0,16817140.0,0.4111
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,51,의정부호동초등학교,초등학교,37.72997972,127.0427388,8.469,9.939,15.3,3.416,5.2,11.892,16.7,8.476,11.5,1073263980.0,321979194.0,1073263989.0,-321979203.0,2854914120.0,1,8.0,양호,70,0.126,949,42,54,980,23.3,18.1,보통,3008339.0,4008345.0,0.4087
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,52,효촌초등학교,초등학교,37.85794102,126.9632327,8.817,15.93,21.7,3.416,5.2,13.08,17.9,9.664,12.7,1073263980.0,321979194.0,1073263989.0,-321979203.0,764306710.0,1,12.0,양호,24,0.092,56,6,7,87,14.5,12.4,양호,13648334.0,21121502.0,0.4075
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,53,경의초등학교,초등학교,37.73419501,127.0511033,8.062,9.391,15.1,3.416,5.2,11.343,16.5,7.927,11.3,1073263980.0,321979194.0,1073263989.0,-321979203.0,2286600030.0,1,0.0,양호,83,0.156,687,30,36,718,23.9,19.9,보통,3328384.0,4679476.0,0.4046
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,54,추산초등학교,초등학교,37.82576436,127.1371878,8.883,12.749,16.8,3.416,5.2,11.556,14.8,8.14,9.6,1073263980.0,321979194.0,1073263989.0,-321979203.0,2076617630.0,1,7.0,양호,42,0.112,515,27,31,546,20.2,17.6,보통,4032267.0,5769014.0,0.4033
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,55,동암초등학교,초등학교,37.72314428,127.0542833,9.318,10.78,17.4,3.416,5.2,12.733,18.8,9.317,13.6,1073263980.0,321979194.0,1073263989.0,-321979203.0,684479200.0,1,0.0,양호,65,0.392,73,6,7,104,17.3,14.9,보통,9376427.0,16901377.0,0.3999
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,56,신봉초등학교,초등학교,37.83206784,127.1392119,9.249,13.443,17.6,3.416,5.2,12.112,14.8,8.696,9.6,1073263980.0,321979194.0,1073263989.0,-321979203.0,1141350680.0,1,0.0,양호,43,0.141,159,11,14,190,17.3,13.6,양호,7178306.0,11655867.0,0.3926
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,57,의정부청룡초등학교,초등학교,37.73301508,127.0553494,8.249,9.414,14.3,3.416,5.2,11.367,15.7,7.951,10.5,1073263980.0,321979194.0,1073263989.0,-321979203.0,1916497130.0,0,0.0,양호,80,0.247,293,15,19,324,21.6,17.1,보통,6540946.0,9227658.0,0.3913
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,58,연곡초등학교,초등학교,37.80715791,126.9611638,6.855,11.757,17.8,3.416,5.2,13.71,19.2,10.294,14.0,1073263980.0,321979194.0,1073263989.0,-321979203.0,852189870.0,1,8.0,양호,28,0.344,125,9,11,156,17.3,14.2,보통,6817519.0,12342653.0,0.3884
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,59,의정부호원초등학교,초등학교,37.72207145,127.0412021,9.344,11.096,17.5,3.416,5.2,13.049,18.9,9.633,13.7,1073263980.0,321979194.0,1073263989.0,-321979203.0,2396804230.0,1,20.0,양호,52,0.226,598,27,34,629,23.3,18.5,보통,4008034.0,5516802.0,0.3836
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,60,상수초등학교,초등학교,37.8692227,126.9879691,8.337,15.049,18.9,3.416,5.2,12.2,15.1,8.784,9.9,1073263980.0,321979194.0,1073263989.0,-321979203.0,1053060970.0,1,20.0,양호,35,0.087,89,6,7,120,20.0,17.1,보통,11832146.0,17719375.0,0.3806
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,61,가납초등학교,초등학교,37.81939865,126.9824246,5.201,10.677,16.3,3.416,5.2,14.737,15.6,11.321,10.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,1923234380.0,1,18.0,양호,47,0.094,287,17,22,318,18.7,14.5,보통,6701165.0,9422951.0,0.3795
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,62,솔뫼초등학교,초등학교,37.73136881,127.0810565,9.087,10.823,15.1,3.416,5.2,13.846,16.4,10.43,11.2,1073263980.0,321979194.0,1073263989.0,-321979203.0,2334306190.0,1,35.0,양호,53,0.195,565,27,32,596,22.1,18.6,보통,4131515.0,5717400.0,0.3772
